,Equity,Hero,Villain
133,0.8136211314803864,1.0,32.0
134,0.813275556430963,1.0,33.0
135,0.8114940258714328,1.0,34.0
136,0.8176156583629892,1.0,35.0
137,0.8181638696939784,1.0,36.0
138,0.8195748887790412,1.0,37.0
139,0.811642821904292,1.0,38.0
140,0.8202336171055237,1.0,39.0
141,0.8169320541983979,1.0,40.0
142,0.8264136022143139,1.0,41.0
143,0.821732252323512,1.0,42.0
144,0.8195942602671945,1.0,43.0
145,0.8232323232323232,1.0,44.0
146,0.8217645311416971,1.0,45.0
147,0.8251187648456058,1.0,46.0
148,0.8267841235276651,1.0,47.0
149,0.8284357376075988,1.0,48.0
150,0.8301681503461918,1.0,49.0
151,0.8176959619952495,1.0,50.0
152,0.8215948489351164,1.0,51.0
153,0.8199028645058974,1.0,52.0
154,0.8300277667592225,1.0,53.0
155,0.8211808995442839,1.0,54.0
156,0.8271004860628905,1.0,55.0
157,0.8201867673355852,1.0,56.0
158,0.8342261904761904,1.0,57.0
159,0.8321102737009123,1.0,58.0
160,0.824903110404452,1.0,59.0
161,0.8170804369414102,1.0,60.0
162,0.8212091179385531,1.0,61.0
163,0.8313959264778937,1.0,62.0
164,0.8322759714512292,1.0,63.0
165,0.8250992063492063,1.0,64.0
166,0.8204924543288323,1.0,65.0
167,0.8203140528721924,1.0,66.0
168,0.8297533810660302,1.0,67.0
169,0.8327868852459016,1.0,68.0
170,0.8269383697813121,1.0,69.0
171,0.8295906200317965,1.0,70.0
172,0.8304244347481159,1.0,71.0
173,0.8214605067064084,1.0,72.0
174,0.8261301539990065,1.0,73.0
175,0.8232604373757456,1.0,74.0
176,0.8264323304537782,1.0,75.0
177,0.825758329189458,1.0,76.0
178,0.8236229866772719,1.0,77.0
179,0.8228752978554408,1.0,78.0
180,0.8283099572266984,1.0,79.0
181,0.8279088285060218,1.0,80.0
182,0.8339472374315581,1.0,81.0
183,0.8313612409267176,1.0,82.0
184,0.8259399244081957,1.0,83.0
185,0.8262943456225778,1.0,84.0
186,0.8383918797890336,1.0,85.0
187,0.8308794269797055,1.0,86.0
188,0.83248730964467,1.0,87.0
189,0.8277954635893355,1.0,88.0
190,0.8264503930739376,1.0,89.0
191,0.8288073211976524,1.0,90.0
192,0.8303482587064676,1.0,91.0
193,0.8291687406669985,1.0,92.0
194,0.821784149741139,1.0,93.0
195,0.8346276383910793,1.0,94.0
196,0.8269785963165754,1.0,95.0
197,0.8276926139757118,1.0,96.0
198,0.8295522388059703,1.0,97.0
199,0.8224392188122758,1.0,98.0
200,0.8302976012740121,1.0,99.0
201,0.8294041579627971,1.0,100.0
202,0.3347633024761044,2.0,0.0
203,0.41718021944987227,2.0,1.0
204,0.5321397586560453,2.0,2.0
205,0.6117929791434211,2.0,3.0
206,0.6481464939705226,2.0,4.0
207,0.6534626785233092,2.0,5.0
208,0.6952469711090401,2.0,6.0
209,0.6973598283421961,2.0,7.0
210,0.7205854579792257,2.0,8.0
211,0.7171517377790335,2.0,9.0
212,0.7191924990432454,2.0,10.0
213,0.7294399234083294,2.0,11.0
214,0.7355499710032863,2.0,12.0
215,0.7338865302971826,2.0,13.0
216,0.7445467765390208,2.0,14.0
217,0.7425742574257426,2.0,15.0
218,0.7512626262626263,2.0,16.0
219,0.7554602184087363,2.0,17.0
220,0.7505836575875485,2.0,18.0
221,0.7532734023842095,2.0,19.0
222,0.7486060843196713,2.0,20.0
223,0.7571694235098365,2.0,21.0
224,0.7623723487824038,2.0,22.0
225,0.7592683165411328,2.0,23.0
226,0.7636915842069169,2.0,24.0
227,0.7606242025714006,2.0,25.0
228,0.7584683357879234,2.0,26.0
229,0.768248354455251,2.0,27.0
230,0.767922116235618,2.0,28.0
231,0.7601178781925344,2.0,29.0
232,0.7759708259412577,2.0,30.0
233,0.7748866548393456,2.0,31.0
234,0.7829556650246305,2.0,32.0
235,0.779510461902882,2.0,33.0
236,0.7770430319778919,2.0,34.0
237,0.7798319327731094,2.0,35.0
238,0.7800236639716033,2.0,36.0
239,0.7754295872012641,2.0,37.0
240,0.7870699881376038,2.0,38.0
241,0.7867574501677521,2.0,39.0
242,0.7882597505444466,2.0,40.0
243,0.7907734861207152,2.0,41.0
244,0.7882562277580071,2.0,42.0
245,0.7904375371213621,2.0,43.0
246,0.7916295636687445,2.0,44.0
247,0.7929493545183715,2.0,45.0
248,0.7929563492063492,2.0,46.0
249,0.7958981472307539,2.0,47.0
250,0.7991876362195365,2.0,48.0
251,0.8002376943646627,2.0,49.0
252,0.8107036669970268,2.0,50.0
253,0.8067326732673267,2.0,51.0
254,0.7987122337790985,2.0,52.0
255,0.7984711605281445,2.0,53.0
256,0.794053518334985,2.0,54.0
257,0.8020616513033997,2.0,55.0
258,0.80532115556438,2.0,56.0
259,0.8026994839221913,2.0,57.0
260,0.8063009342079109,2.0,58.0
261,0.8112776729871934,2.0,59.0
262,0.8075280564107656,2.0,60.0
263,0.8072611844063089,2.0,61.0
264,0.8110337972166998,2.0,62.0
265,0.8059419713831479,2.0,63.0
266,0.8134313530697398,2.0,64.0
267,0.8128596943838063,2.0,65.0
268,0.8072539887028044,2.0,66.0
269,0.8055913552096758,2.0,67.0
270,0.8132380668849856,2.0,68.0
271,0.8073522106308992,2.0,69.0
272,0.8104373757455269,2.0,70.0
273,0.8105315449577745,2.0,71.0
274,0.8140528721924072,2.0,72.0
275,0.809244532803181,2.0,73.0
276,0.8110768618872427,2.0,74.0
277,0.808032607615071,2.0,75.0
278,0.8103945145582828,2.0,76.0
279,0.8136855695699673,2.0,77.0
280,0.8104237119554407,2.0,78.0
281,0.8085719968178202,2.0,79.0
282,0.8139303482587065,2.0,80.0
283,0.8187966185977126,2.0,81.0
284,0.8114240222907751,2.0,82.0
285,0.8139650377433453,2.0,83.0
286,0.8146968037439013,2.0,84.0
287,0.8195840382127576,2.0,85.0
288,0.8191235059760956,2.0,86.0
289,0.81126256093921,2.0,87.0
290,0.8166799363057325,2.0,88.0
291,0.8088132895653039,2.0,89.0
292,0.8112249975121902,2.0,90.0
293,0.8070035813768404,2.0,91.0
294,0.8160382051537161,2.0,92.0
295,0.8141178813221824,2.0,93.0
296,0.8169967160911534,2.0,94.0
297,0.8066825775656324,2.0,95.0
298,0.8159099960175229,2.0,96.0
299,0.817005177220231,2.0,97.0
300,0.8169785031847134,2.0,98.0
301,0.8126804021100826,2.0,99.0
302,0.8211374030622389,2.0,100.0
303,0.308898847631242,3.0,0.0
304,0.3634687825599102,3.0,1.0
305,0.4727045075125209,3.0,2.0
306,0.5537920384351407,3.0,3.0
307,0.5968478552879019,3.0,4.0
308,0.6109117013639628,3.0,5.0
309,0.6555514157973175,3.0,6.0
310,0.6541465228709556,3.0,7.0
311,0.6901475037821483,3.0,8.0
312,0.6870113968164264,3.0,9.0
313,0.6906130268199233,3.0,10.0
314,0.7029541530788413,3.0,11.0
315,0.7089401099430996,3.0,12.0
316,0.7050873636451395,3.0,13.0
317,0.7179363081986254,3.0,14.0
318,0.7236943907156672,3.0,15.0
319,0.7148407148407148,3.0,16.0
320,0.7201166180758019,3.0,17.0
321,0.7181286549707603,3.0,18.0
322,0.7173276030474702,3.0,19.0
323,0.7272104180945853,3.0,20.0
324,0.7219335228944014,3.0,21.0
325,0.7287087912087912,3.0,22.0
326,0.7395106612950771,3.0,23.0
327,0.7309763980021545,3.0,24.0
328,0.7306901615271658,3.0,25.0
329,0.7393784421715186,3.0,26.0
330,0.7370748967957539,3.0,27.0
331,0.7405548996458088,3.0,28.0
332,0.7423795476892823,3.0,29.0
333,0.7518500246669956,3.0,30.0
334,0.7513545463501132,3.0,31.0
335,0.7477077787636793,3.0,32.0
336,0.7484965000492951,3.0,33.0
337,0.742428726447667,3.0,34.0
338,0.7589065429783874,3.0,35.0
339,0.7598102204210735,3.0,36.0
340,0.7523387493845396,3.0,37.0
341,0.7541259017689494,3.0,38.0
342,0.7568635196523801,3.0,39.0
343,0.7660604862621071,3.0,40.0
344,0.7622488369791152,3.0,41.0
345,0.7653636813458684,3.0,42.0
346,0.7666204986149584,3.0,43.0
347,0.7721569014919474,3.0,44.0
348,0.7641117052881758,3.0,45.0
349,0.7689491391252722,3.0,46.0
350,0.7738578931721335,3.0,47.0
351,0.7704122076892589,3.0,48.0
352,0.7778769841269841,3.0,49.0
353,0.7737682165163081,3.0,50.0
354,0.780698274151954,3.0,51.0
355,0.7794963315486814,3.0,52.0
356,0.785000494706639,3.0,53.0
357,0.7806521954604024,3.0,54.0
358,0.7808559229470758,3.0,55.0
359,0.7839475514055827,3.0,56.0
360,0.7853600476096012,3.0,57.0
361,0.7859763959139145,3.0,58.0
362,0.7770719602977667,3.0,59.0
363,0.7851116625310174,3.0,60.0
364,0.7858208213184846,3.0,61.0
365,0.7863952333664349,3.0,62.0
366,0.7840650084233475,3.0,63.0
367,0.7919356440560136,3.0,64.0
368,0.7922129519268971,3.0,65.0
369,0.7896356596843045,3.0,66.0
370,0.7941527446300716,3.0,67.0
371,0.7891021179278114,3.0,68.0
372,0.7925352392297002,3.0,69.0
373,0.7825007448604627,3.0,70.0
374,0.7991839984078017,3.0,71.0
375,0.7945790309769658,3.0,72.0
376,0.8030408426910465,3.0,73.0
377,0.7888933041923307,3.0,74.0
378,0.7917039689644882,3.0,75.0
379,0.8008352391369196,3.0,76.0
380,0.8021682912273721,3.0,77.0
381,0.7937201907790143,3.0,78.0
382,0.796204292527822,3.0,79.0
383,0.8015715138253432,3.0,80.0
384,0.8034239076341195,3.0,81.0
385,0.7997214207541539,3.0,82.0
386,0.7957213930348259,3.0,83.0
387,0.793391719745223,3.0,84.0
388,0.7954341541222211,3.0,85.0
389,0.798489666136725,3.0,86.0
390,0.8044148354380034,3.0,87.0
391,0.8034239076341195,3.0,88.0
392,0.8036461446503287,3.0,89.0
393,0.7961783439490445,3.0,90.0
394,0.7978120338140229,3.0,91.0
395,0.8055306873570077,3.0,92.0
396,0.7988053758088601,3.0,93.0
397,0.7984087518647438,3.0,94.0
398,0.8052348726114649,3.0,95.0
399,0.8091071783654802,3.0,96.0
400,0.8027846842366981,3.0,97.0
401,0.8004977600796417,3.0,98.0
402,0.8042828685258964,3.0,99.0
403,0.8077650572424092,3.0,100.0
404,0.29305035372451105,4.0,0.0
405,0.34494512803458593,4.0,1.0
406,0.4305495828674637,4.0,2.0
407,0.5063145809414467,4.0,3.0
408,0.5545235330892204,4.0,4.0
409,0.567479674796748,4.0,5.0
410,0.6135014836795252,4.0,6.0
411,0.6147449074939264,4.0,7.0
412,0.6504634007944013,4.0,8.0
413,0.650411114261412,4.0,9.0
414,0.6671124271659185,4.0,10.0
415,0.6725011956001913,4.0,11.0
416,0.6940327237728585,4.0,12.0
417,0.6789504148176732,4.0,13.0
418,0.6935107829803769,4.0,14.0
419,0.6954324586977649,4.0,15.0
420,0.7063978965819457,4.0,16.0
421,0.6976540445828873,4.0,17.0
422,0.6988104524180967,4.0,18.0
423,0.7058479532163742,4.0,19.0
424,0.7084798749511527,4.0,20.0
425,0.7051169161530183,4.0,21.0
426,0.7111307420494699,4.0,22.0
427,0.7107819091533405,4.0,23.0
428,0.7124779281930547,4.0,24.0
429,0.7142997157698716,4.0,25.0
430,0.7113665389527458,4.0,26.0
431,0.7103272084111231,4.0,27.0
432,0.732894219425875,4.0,28.0
433,0.7202790332088819,4.0,29.0
434,0.7236259954773374,4.0,30.0
435,0.7197910506603588,4.0,31.0
436,0.7306477093206951,4.0,32.0
437,0.7216962524654832,4.0,33.0
438,0.7282512096376024,4.0,34.0
439,0.721228884717969,4.0,35.0
440,0.7253180787059869,4.0,36.0
441,0.7346556147621867,4.0,37.0
442,0.7359589379133352,4.0,38.0
443,0.7389716766998914,4.0,39.0
444,0.7417854315122723,4.0,40.0
445,0.7402353406506477,4.0,41.0
446,0.7395215500197706,4.0,42.0
447,0.7386138613861386,4.0,43.0
448,0.7535643564356436,4.0,44.0
449,0.7483430606390346,4.0,45.0
450,0.7517589931622237,4.0,46.0
451,0.7494302982264935,4.0,47.0
452,0.7383196111496875,4.0,48.0
453,0.7533472180898543,4.0,49.0
454,0.7554675903018307,4.0,50.0
455,0.7647000495785821,4.0,51.0
456,0.7543824898484699,4.0,52.0
457,0.7573776985541691,4.0,53.0
458,0.7622828784119107,4.0,54.0
459,0.7578404128622468,4.0,55.0
460,0.7597466851375422,4.0,56.0
461,0.7605605804591988,4.0,57.0
462,0.7637826562034371,4.0,58.0
463,0.7645366144076206,4.0,59.0
464,0.7612948068712143,4.0,60.0
465,0.768284211570904,4.0,61.0
466,0.7729391925404225,4.0,62.0
467,0.7639288906544841,4.0,63.0
468,0.7657756136341051,4.0,64.0
469,0.7763993648273124,4.0,65.0
470,0.7678234065824798,4.0,66.0
471,0.7668486352357321,4.0,67.0
472,0.7693833035891335,4.0,68.0
473,0.7735212385867407,4.0,69.0
474,0.7772267407260464,4.0,70.0
475,0.7772591857000993,4.0,71.0
476,0.7729439809296783,4.0,72.0
477,0.7733862959285005,4.0,73.0
478,0.7767830498358699,4.0,74.0
479,0.7812251392203658,4.0,75.0
480,0.7852522639068563,4.0,76.0
481,0.7767617533048404,4.0,77.0
482,0.7774023650998708,4.0,78.0
483,0.7800677021107129,4.0,79.0
484,0.7754026645456353,4.0,80.0
485,0.7770048693232635,4.0,81.0
486,0.7844150680846834,4.0,82.0
487,0.7860270700636943,4.0,83.0
488,0.7762883526958594,4.0,84.0
489,0.781106908222178,4.0,85.0
490,0.7908132829588387,4.0,86.0
491,0.7937282229965157,4.0,87.0
492,0.7840366242038217,4.0,88.0
493,0.7830714143624428,4.0,89.0
494,0.7864106645443694,4.0,90.0
495,0.7940298507462686,4.0,91.0
496,0.7894265232974911,4.0,92.0
497,0.7943841481628995,4.0,93.0
498,0.7885572139303483,4.0,94.0
499,0.7930313588850174,4.0,95.0
500,0.795685026844303,4.0,96.0
501,0.791040318566451,4.0,97.0
502,0.7898247710075668,4.0,98.0
503,0.7871853546910754,4.0,99.0
504,0.7933884297520661,4.0,100.0
505,0.0928,5.0,0.0
506,0.1962,5.0,1.0
507,0.29289316827143513,5.0,2.0
508,0.3486246369383223,5.0,3.0
509,0.39285119146808867,5.0,4.0
510,0.43137894479328054,5.0,5.0
511,0.44948197264815576,5.0,6.0
512,0.4649686847599165,5.0,7.0
513,0.496873371547681,5.0,8.0
514,0.5025143678160919,5.0,9.0
515,0.5324570815450643,5.0,10.0
516,0.5309639203015617,5.0,11.0
517,0.5585724664002906,5.0,12.0
518,0.5601242690058479,5.0,13.0
519,0.5844107868489102,5.0,14.0
520,0.5797906825970177,5.0,15.0
521,0.5982866188658161,5.0,16.0
522,0.5949874219696264,5.0,17.0
523,0.6067961165048543,5.0,18.0
524,0.6035909005452152,5.0,19.0
525,0.6174827161663036,5.0,20.0
526,0.6149097815764483,5.0,21.0
527,0.6357672561323445,5.0,22.0
528,0.6271796815769523,5.0,23.0
529,0.6200437387087572,5.0,24.0
530,0.6289923954372623,5.0,25.0
531,0.6349039472426646,5.0,26.0
532,0.6346006878104701,5.0,27.0
533,0.6371723742108284,5.0,28.0
534,0.6407506702412868,5.0,29.0
535,0.6424429841515269,5.0,30.0
536,0.6466685895586962,5.0,31.0
537,0.6484510294400615,5.0,32.0
538,0.6463075002400844,5.0,33.0
539,0.651522474625423,5.0,34.0
540,0.6514639095564789,5.0,35.0
541,0.6576733391354802,5.0,36.0
542,0.6561925940249443,5.0,37.0
543,0.6530790085205268,5.0,38.0
544,0.6562863795110594,5.0,39.0
545,0.6576751406947409,5.0,40.0
546,0.6568580001935922,5.0,41.0
547,0.6576795795211212,5.0,42.0
548,0.6596241845974102,5.0,43.0
549,0.6608915709558107,5.0,44.0
550,0.6698839816710539,5.0,45.0
551,0.6591483569900837,5.0,46.0
552,0.6691362838759992,5.0,47.0
553,0.6674807072384488,5.0,48.0
554,0.6609855862874952,5.0,49.0
555,0.6567018366549433,5.0,50.0
556,0.66904296875,5.0,51.0
557,0.6580078125,5.0,52.0
558,0.6714565004887586,5.0,53.0
559,0.6564423170850835,5.0,54.0
560,0.6568972254787026,5.0,55.0
561,0.6639640519683502,5.0,56.0
562,0.6693168433451119,5.0,57.0
563,0.6630115527707069,5.0,58.0
564,0.6707472333757712,5.0,59.0
565,0.6661131190778549,5.0,60.0
566,0.6577017114914425,5.0,61.0
567,0.6628761886089599,5.0,62.0
568,0.6637246248896735,5.0,63.0
569,0.6670266025326397,5.0,64.0
570,0.6611651439237647,5.0,65.0
571,0.6582627535946425,5.0,66.0
572,0.6671901069781137,5.0,67.0
573,0.6617748448734364,5.0,68.0
574,0.667059748427673,5.0,69.0
575,0.6635890384048718,5.0,70.0
576,0.6686309173050481,5.0,71.0
577,0.6665683382497541,5.0,72.0
578,0.6652208201892744,5.0,73.0
579,0.6637159437395496,5.0,74.0
580,0.6668960770818995,5.0,75.0
581,0.6652259332023576,5.0,76.0
582,0.6667977970102282,5.0,77.0
583,0.6583777383066903,5.0,78.0
584,0.6674565560821486,5.0,79.0
585,0.6668637304167898,5.0,80.0
586,0.6615793619535251,5.0,81.0
587,0.6584260809612923,5.0,82.0
588,0.6662075750122971,5.0,83.0
589,0.6621076453803012,5.0,84.0
590,0.6654157614062809,5.0,85.0
591,0.6616081986598344,5.0,86.0
592,0.6584788398934596,5.0,87.0
593,0.6670605612998523,5.0,88.0
594,0.6581255543510397,5.0,89.0
595,0.6579647325386662,5.0,90.0
596,0.6641658440276407,5.0,91.0
597,0.6581154415392205,5.0,92.0
598,0.6520921950736968,5.0,93.0
599,0.6600177742668115,5.0,94.0
600,0.6562499999999999,5.0,95.0
601,0.667953285827395,5.0,96.0
602,0.6624789791275102,5.0,97.0
603,0.6613109906357812,5.0,98.0
604,0.6633761105626851,5.0,99.0
605,0.6618840292895309,5.0,100.0
606,0.26086577064060046,6.0,0.0
607,0.305375021956789,6.0,1.0
608,0.3877972184836249,6.0,2.0
609,0.4592836859943208,6.0,3.0
610,0.5011944138184491,6.0,4.0
611,0.5042655786350149,6.0,5.0
612,0.5559687616214205,6.0,6.0
613,0.5510772659732541,6.0,7.0
614,0.6034531559581093,6.0,8.0
615,0.5969517358171041,6.0,9.0
616,0.61993501529052,6.0,10.0
617,0.6309615384615385,6.0,11.0
618,0.6335038116375566,6.0,12.0
619,0.6443563207273431,6.0,13.0
620,0.6502563110552277,6.0,14.0
621,0.6543520309477756,6.0,15.0
622,0.6573840481273046,6.0,16.0
623,0.6614334470989761,6.0,17.0
624,0.6619594857810674,6.0,18.0
625,0.6660158156790004,6.0,19.0
626,0.6689473169778126,6.0,20.0
627,0.6618866452053457,6.0,21.0
628,0.6696323816973015,6.0,22.0
629,0.6733614186342707,6.0,23.0
630,0.6772046589018302,6.0,24.0
631,0.681631455399061,6.0,25.0
632,0.6799960699548045,6.0,26.0
633,0.6747295968534908,6.0,27.0
634,0.6775177025963808,6.0,28.0
635,0.6877396519516271,6.0,29.0
636,0.6930361017952259,6.0,30.0
637,0.6809200825715127,6.0,31.0
638,0.6848329555533655,6.0,32.0
639,0.6933557113239214,6.0,33.0
640,0.6921250494657697,6.0,34.0
641,0.70182896688087,6.0,35.0
642,0.6934018174634532,6.0,36.0
643,0.6861796643632774,6.0,37.0
644,0.6958197450340942,6.0,38.0
645,0.6995754763550202,6.0,39.0
646,0.7037329646454672,6.0,40.0
647,0.7025128611001187,6.0,41.0
648,0.6965803518481913,6.0,42.0
649,0.7028203859475508,6.0,43.0
650,0.7084487534626039,6.0,44.0
651,0.7007811727479483,6.0,45.0
652,0.7110868919052808,6.0,46.0
653,0.7143847143847144,6.0,47.0
654,0.7123749133062518,6.0,48.0
655,0.7186138613861386,6.0,49.0
656,0.7175549831583119,6.0,50.0
657,0.7170577170577171,6.0,51.0
658,0.7255310700813976,6.0,52.0
659,0.7181593270658091,6.0,53.0
660,0.7267499504263336,6.0,54.0
661,0.7239634993056934,6.0,55.0
662,0.7229716326125769,6.0,56.0
663,0.7258560794044666,6.0,57.0
664,0.7267586070046632,6.0,58.0
665,0.7223543400713437,6.0,59.0
666,0.7321286735504369,6.0,60.0
667,0.730349344978166,6.0,61.0
668,0.726902848069862,6.0,62.0
669,0.7410749702499009,6.0,63.0
670,0.7357199523998413,6.0,64.0
671,0.7322865944549339,6.0,65.0
672,0.7370304114490162,6.0,66.0
673,0.7377521613832853,6.0,67.0
674,0.7398608349900596,6.0,68.0
675,0.7414614773629864,6.0,69.0
676,0.7403397238502036,6.0,70.0
677,0.7446089635297625,6.0,71.0
678,0.7401410549319559,6.0,72.0
679,0.7458014508595846,6.0,73.0
680,0.7489323666699772,6.0,74.0
681,0.7453027139874739,6.0,75.0
682,0.7436076012337082,6.0,76.0
683,0.7524112558417023,6.0,77.0
684,0.7495774927925241,6.0,78.0
685,0.7550208789023662,6.0,79.0
686,0.7565416376479953,6.0,80.0
687,0.7549497562431599,6.0,81.0
688,0.7480385341146093,6.0,82.0
689,0.7577713774952827,6.0,83.0
690,0.7588814807443527,6.0,84.0
691,0.7618194485916194,6.0,85.0
692,0.7573829173709854,6.0,86.0
693,0.7613975711726061,6.0,87.0
694,0.7544975648543882,6.0,88.0
695,0.7560927086441858,6.0,89.0
696,0.7609474522292994,6.0,90.0
697,0.7614304213567088,6.0,91.0
698,0.7660696517412935,6.0,92.0
699,0.7588645418326694,6.0,93.0
700,0.7616250124464802,6.0,94.0
701,0.7606531262445242,6.0,95.0
702,0.7663113855961748,6.0,96.0
703,0.7684346701164295,6.0,97.0
704,0.7663486384416617,6.0,98.0
705,0.7650332968889773,6.0,99.0
706,0.766786212392907,6.0,100.0
707,0.1034,7.0,0.0
708,0.2068,7.0,1.0
709,0.27020032588900605,7.0,2.0
710,0.3059398634938203,7.0,3.0
711,0.3291518952822471,7.0,4.0
712,0.35073012439156304,7.0,5.0
713,0.3816841916060034,7.0,6.0
714,0.40135569033178736,7.0,7.0
715,0.43226611968251133,7.0,8.0
716,0.45182012847965736,7.0,9.0
717,0.475011135857461,7.0,10.0
718,0.47666726264974074,7.0,11.0
719,0.49699508286286653,7.0,12.0
720,0.515726137296016,7.0,13.0
721,0.5372075888745627,7.0,14.0
722,0.5370215920674637,7.0,15.0
723,0.5512654720118234,7.0,16.0
724,0.5549757733879985,7.0,17.0
725,0.555908750934929,7.0,18.0
726,0.57259273136006,7.0,19.0
727,0.5890991245410901,7.0,20.0
728,0.5909262403320128,7.0,21.0
729,0.5940997913109466,7.0,22.0
730,0.5966146823887408,7.0,23.0
731,0.5946124763705104,7.0,24.0
732,0.594732853353543,7.0,25.0
733,0.5972644376899696,7.0,26.0
734,0.6086252856054836,7.0,27.0
735,0.6116884355038612,7.0,28.0
736,0.6109149890277645,7.0,29.0
737,0.6161237628519266,7.0,30.0
738,0.6129652784457056,7.0,31.0
